"Address","Content Type","Status Code","Status","Crawl Depth","Inlinks"
"https://privacycenter.wellsfargo.com/pcc/portal/enter","text/html; charset=UTF-8","200","OK","2","8"
"https://www.wellsfargoadvisors.com/services/online/benefits.htm","text/html; charset=utf-8","200","OK","2","2"
"https://www.wellsfargoadvisors.com/services/intuitive-investor.htm","text/html; charset=utf-8","200","OK","2","6"
"https://www.wellsfargoadvisors.com/services/online/fees-expanded.htm","text/html; charset=utf-8","200","OK","2","6"
"https://www.wellsfargoadvisors.com/services/financial-advisor.htm?cid=WF2200032865","text/html; charset=utf-8","200","OK","2","3"
"https://wellsfargoadvisors.com/pdf/intinv/fee-schedule.pdf","text/html; charset=utf-8","301","Moved Permanently","2","6"
"https://web.secure.wellsfargo.com/mortgage/refinance-quote/?src=refi&refdm=DMIWE7AWMR&","text/html;charset=UTF-8","200","OK","2","11"
"https://web.secure.wellsfargo.com/mortgage/connect/contact-us/?src=refinance&&refdm=DMIWE7AWMR&","text/html;charset=UTF-8","200","OK","2","2"
"https://wellsfargo.comehome.com/homeowner/?utm_source=browser&utm_medium=mortgage&utm_campaign=mortgage-refi","text/html; charset=utf-8","200","OK","2","1"
"https://web.secure.wellsfargo.com/mortgage/connect/contact-us?src=rates&refdm=DMIWE7AU4R&","text/html;charset=UTF-8","200","OK","2","1"
"https://web.secure.wellsfargo.com/mortgage/refinance-quote/?src=refi&refdm=DMIWE7AU4R&","text/html;charset=UTF-8","200","OK","2","1"
"https://connect.secure.wellsfargo.com/auth/login/present?origin=biz&LOB=BIZ","text/html; charset=UTF-8","200","OK","2","256"
"https://smallbusinessresources.wf.com/","text/html; charset=UTF-8","200","OK","2","34"
"https://www.businesstrack.com/","text/html","302","Moved Temporarily","2","4"
"https://practicefinance.wellsfargo.com/","text/html;charset=UTF-8","200","OK","2","4"
"https://play.google.com/store/apps/details?id=com.wf.wellsfargomobile&referrer=utm_source%3Dwellsfargo%26utm_campaign%3DdigitalPromo-biz","text/html; charset=utf-8","200","OK","2","2"
"https://smallbusinessresources.wf.com/articles-and-insights/","text/html; charset=UTF-8","200","OK","2","2"
"https://smallbusinessproductselector.wellsfargo.com/customer/merchant-services","text/html;charset=UTF-8","200","OK","2","3"
"https://homeloans.wellsfargo.com/search","text/html; charset=utf-8","200","OK","2","4"
"https://smallbusinessproductselector.wellsfargo.com/customer/","text/html;charset=UTF-8","200","OK","2","13"
"https://smallbusinessproductselector.wellsfargo.com/customer/savings","text/html;charset=UTF-8","200","OK","2","2"
"https://smallbusinessresources.wf.com/women-entrepreneurs/","text/html; charset=UTF-8","200","OK","2","2"
"https://smallbusinessresources.wf.com/digital-resources/","text/html","301","Moved Permanently","2","2"
"https://smallbusinessproductselector.wellsfargo.com/customer/checking","text/html;charset=UTF-8","200","OK","2","4"
"https://web.secure.wellsfargo.com/mortgage/refinance-quote/?src=refi&refdm=DMIWE7AW9T&","text/html;charset=UTF-8","200","OK","2","1"
"https://www.wellsfargoadvisors.com/planning/goals/retirement-plan.htm?linknav=topnav:planLife:helpPlan:retirementCenter&CID=WF2200032868","text/html; charset=utf-8","200","OK","2","1"
"https://handsonbanking.org/","text/html; charset=UTF-8","200","OK","2","40"
"https://www.wellsfargoadvisors.com/planning/goals/retirement-plan.htm","text/html; charset=utf-8","200","OK","2","2"
"https://web.secure.wellsfargo.com/mortgage/connect/contact-us?src=buy&refdm=DMIWE7AVCP&","text/html;charset=UTF-8","200","OK","2","6"
"https://info.wellsfargoadvisors.com/form.aspx?type=full-svc-consult&cid=WFA1900048502&intcid=WFA1900048502","text/html; charset=utf-8","200","OK","2","1"
"https://wellsfargo.comehome.com/?utm_source=browser&utm_medium=mortgage&utm_campaign=buying-a-house","text/html; charset=utf-8","200","OK","2","3"
"https://connect.secure.wellsfargo.com/auth/login/rewards?landingPage=SECURED_SITE_GIFTCARDS","text/html; charset=UTF-8","200","OK","2","1"
"https://connect.secure.wellsfargo.com/auth/login/rewards?landingPage=SECURED_SITE_REDEEMTOACCOUNT","text/html; charset=UTF-8","200","OK","2","1"
"https://connect.secure.wellsfargo.com/auth/login/rewards?landingPage=SECURED_SITE_BONUS","text/html; charset=UTF-8","200","OK","2","1"
"https://connect.secure.wellsfargo.com/auth/login/present?serviceType=REDEEM_FOR_PURCHASES","text/html; charset=UTF-8","200","OK","2","2"
"https://web.secure.wellsfargo.com/mortgage/get-prequalified/?src=buy&refdm=DMIWE7AVCP&","text/html;charset=UTF-8","200","OK","2","10"
"https://connect.secure.wellsfargo.com/auth/login/rewards?landingPage=SECURED_SITE_REDEMPTION_VALUE","text/html; charset=UTF-8","200","OK","2","1"
"https://connect.secure.wellsfargo.com/auth/login/rewards?landingPage=SECURED_SITE_PAYWITHREWARDS","text/html; charset=UTF-8","200","OK","2","1"
"https://connect.secure.wellsfargo.com/auth/login/rewards?landingPage=SECURED_SITE_FAQ","text/html; charset=UTF-8","200","OK","2","1"
"https://connect.secure.wellsfargo.com/auth/login/rewards","text/html; charset=UTF-8","200","OK","2","1"
"https://connect.secure.wellsfargo.com/auth/login/rewards?landingPage=SECURED_SITE_MERCHANDISE","text/html; charset=UTF-8","200","OK","2","1"
"https://consumercard.wellsfargorewards.com/","text/html; charset=utf-8","200","OK","2","6"
"https://creditcards.wellsfargo.com/?product_code=CC&subproduct_code=ALL&sub_channel=WEB&vendor_code=RW&placement_id=RW_CCD_RW_HP_ExploreCards&linkloc=RWHP","text/html; charset=utf-8","200","OK","2","3"
"https://connect.secure.wellsfargo.com/auth/login/present?serviceType=changePassword","text/html; charset=UTF-8","200","OK","2","30"
"https://connect.secure.wellsfargo.com/auth/login/present","text/html; charset=UTF-8","200","OK","2","16"
"https://www.ftc.gov/business-guidance/small-businesses/cybersecurity","text/html; charset=UTF-8","200","OK","2","2"
"https://connect.secure.wellsfargo.com/auth/login/present?origin=cob&loginMode=jukePassword&serviceType=setUpAndModifyAlerts","text/html; charset=UTF-8","200","OK","2","6"
"https://play.google.com/store/apps/details?id=com.wf.wellsfargomobile&referrer=utm_source%3Dwellsfargo%26utm_campaign%3DmobileOnlineBanking-btn","text/html; charset=utf-8","200","OK","2","2"
"https://web.secure.wellsfargo.com/product-selector/checking/","text/html;charset=UTF-8","200","OK","2","14"
"https://apps.apple.com/us/app/wells-fargo-mobile/id311548709?ppid=222c4117-2d00-489a-9374-192b210f5cf9","text/html","200","OK","2","10"
"https://web.secure.wellsfargo.com/mortgage/connect/contact-us/?src=tools&refdm=DMIWE7AW9T&","text/html;charset=UTF-8","200","OK","2","2"
"https://play.google.com/store/apps/details?id=com.wf.wellsfargomobile&listing=cdap","text/html; charset=utf-8","200","OK","2","10"
"https://newsroom.wf.com/","text/html; charset=utf-8","301","Moved Permanently","2","11"
"https://www.youtube.com/user/wellsfargo","text/html; charset=utf-8","200","OK","2","7"
"https://newsroom.wf.com/English/news-releases/default.aspx","text/html; charset=utf-8","200","OK","2","5"
"https://www.facebook.com/wellsfargo","text/html; charset=""utf-8""","200","OK","2","7"
"https://www.wellsfargojobs.com/","text/html; charset=utf-8","200","OK","2","6"
"https://newsroom.wf.com/English/press-room/default.aspx","text/html; charset=utf-8","200","OK","2","4"
"https://welcome.wf.com/impact","text/html","301","Moved Permanently","2","3"
"https://twitter.com/wellsfargo","text/html; charset=utf-8","302","Found","2","4"
"https://web.secure.wellsfargo.com/mortgage/get-prequalified/?src=buy&refdm=DMIWE7AW9T&%20aria-label=get%20prequalified","text/html;charset=UTF-8","200","OK","2","1"
"https://web.secure.wellsfargo.com/mortgage/connect/contact-us?src=learn/","text/html;charset=UTF-8","200","OK","2","2"
"https://web.secure.wellsfargo.com/mortgage/connect/contact-us/?src=buy&refdm=DMIWE7AVCP&","text/html;charset=UTF-8","200","OK","2","5"
"https://wellsfargo.comehome.com/?utm_source=browser&utm_medium=mortgage&utm_campaign=fthb","text/html; charset=utf-8","200","OK","2","1"
"https://welcome.wf.com/closertohome/","text/html; charset=utf-8","200","OK","2","5"
"https://web.secure.wellsfargo.com/mortgage/connect/contact-us?src=learn&refdm=DMIWE7AWNL&","text/html;charset=UTF-8","200","OK","2","73"
"https://connect.secure.wellsfargo.com/auth/login/ulink?serviceType=fico","text/html; charset=UTF-8","200","OK","2","12"
"https://connect.secure.wellsfargo.com/auth/login/present?origin=cob&loginMode=jukePassword&serviceType=changePrivacyPreference&LOB=CONS","text/html; charset=UTF-8","200","OK","2","4"
"https://connect.secure.wellsfargo.com/auth/login/present?loginMode=jukePassword&serviceType=SECURITY_CENTER","text/html; charset=UTF-8","200","OK","2","12"
"https://collegesteps.wf.com/scholarships/","text/html; charset=UTF-8","200","OK","2","3"
"https://icomplete.wellsfargo.com/oas/status/personal-loans-rate-checker/getting-started/?utm_medium=productpage&utm_source=debtconcalc","text/html;charset=UTF-8","200","OK","2","1"
"https://collegesteps.wf.com/how-to-create-a-college-budget-in-three-steps/","text/html; charset=UTF-8","200","OK","2","3"
"https://collegesteps.wf.com/understanding-credit/","text/html; charset=UTF-8","200","OK","2","19"
"https://collegesteps.wf.com/your-5-step-guide-to-paying-for-college/","text/html; charset=UTF-8","200","OK","2","1"
"https://collegesteps.wf.com/how-to-manage-money-after-college/","text/html; charset=UTF-8","200","OK","2","1"
"https://collegesteps.wf.com/emergency-fund/","text/html; charset=UTF-8","200","OK","2","1"
"https://collegesteps.wf.com/complete-fafsa-application/","text/html; charset=UTF-8","200","OK","2","1"
"https://collegesteps.wf.com/college-financial-foundations-webinar-series/","text/html; charset=UTF-8","200","OK","2","2"
"https://collegesteps.wf.com/senior-year-finalizing-the-details/","text/html; charset=UTF-8","200","OK","2","1"
"https://twitter.com/WellsFargoJobs","text/html; charset=utf-8","302","Found","2","1"
"https://cloudpages.wf.com/college-steps-subscribe","text/html; charset=utf-8","200","OK","2","1"
"https://www.wellsfargojobs.com/en/resources/","text/html; charset=utf-8","200","OK","2","1"
"https://www.wellsfargojobs.com/en/university-programs/","text/html; charset=utf-8","302","Found","2","1"
"https://www.wellsfargojobs.com/en/diversity/military-inclusion/","text/html; charset=utf-8","200","OK","2","5"
"https://www.wellsfargojobs.com/en/","text/html; charset=utf-8","200","OK","2","1"
"https://www.wellsfargojobs.com/en/well-life","text/html; charset=utf-8","200","OK","2","1"
"https://wellsfargo.talentnet.community/","text/html; charset=utf-8","200","OK","2","1"
"https://www.wellsfargojobs.com/en/frequently-asked-questions","text/html; charset=utf-8","200","OK","2","1"
"https://www.wellsfargojobs.com/en/life-at-wells-fargo/benefits/","text/html; charset=utf-8","200","OK","2","1"
"https://www.wellsfargojobs.com/en/diversity/disability-inclusion","text/html; charset=utf-8","200","OK","2","1"
"https://www.wellsfargojobs.com/diversity","text/html; charset=utf-8","200","OK","2","1"
"https://www.youtube.com/watch?v=VRnmOap0hcg&amp;t=6s","text/html; charset=utf-8","200","OK","2","1"
"https://www.linkedin.com/company/wellsfargo","text/html; charset=utf-8","200","OK","2","1"
"https://icomplete.wellsfargo.com/oas/status/personal-loans-rate-checker/getting-started/?utm_medium=productpage&utm_source=debtcon-banner","text/html;charset=UTF-8","200","OK","2","1"
"https://icomplete.wellsfargo.com/oas/status/personal-loans-rate-checker/getting-started/?utm_medium=productpage&utm_source=debtcon-cta","text/html;charset=UTF-8","200","OK","2","1"
"https://oam.wellsfargo.com/oamo/identity/enrollment/","text/html; charset=UTF-8","200","OK","2","10"
"https://commercialobserver.com/2024/03/wells-fargo-kara-mcshane/?utm_campaign=partnerreferral","text/html; charset=UTF-8","200","OK","2","2"
"https://wellsoffice.ceo.wellsfargo.com/ceosignon/","text/html","200","OK","2","29"
"https://www.nyse.com/","text/html","301","Moved Permanently","2","4"
"https://vimeo.com/bloombergmediastudios/review/946707575/fbc7023ace","text/html; charset=UTF-8","200","OK","2","2"
"https://wd1.myworkdaysite.com/recruiting/wf/WellsFargoJobs?q=Corporate%20and%20Investment%20Banking","text/html","200","OK","2","1"
"https://wellsoffice.ceo.wellsfargo.com/","text/html; charset=iso-8859-1","302","Moved Temporarily","2","287"
"https://www.finra.org/","text/html; charset=UTF-8","200","OK","2","4"
"https://vimeo.com/bloombergmediastudios/review/946707405/cb6dc3c366","text/html; charset=UTF-8","200","OK","2","2"
"https://www.youtube.com/watch?v=f7RYwjyut7Y","text/html; charset=utf-8","200","OK","2","1"
"https://welcome.wf.com/impact/sustainability","text/html; charset=utf-8","200","OK","2","1"
"https://www.nfa.futures.org/","text/html","200","OK","2","4"
"https://www.wellsfargoadvisors.com/planning/goals/tax-center/faq.htm","text/html; charset=utf-8","200","OK","2","2"
"https://www.wellsfargoadvisors.com/why-wells-fargo/products-services/iras.htm","text/html; charset=utf-8","200","OK","2","1"
"https://www.wellsfargoadvisors.com/planning/ira-contribution-calculator/index.htm","text/html; charset=utf-8","200","OK","2","1"
"https://www.wellsfargoadvisors.com/planning/goals/retirement/secure-act-2-retirement-planning.htm","text/html; charset=utf-8","200","OK","2","1"
"https://www.wellsfargoadvisors.com/pdf/retirement_contributions_glance_23_fs.pdf","text/html; charset=utf-8","404","Not Found","2","1"
"https://www.wellsfargoadvisors.com/planning/goals/tax-center/cost-basis.htm","text/html; charset=utf-8","200","OK","2","1"
"https://www.wellsfargoadvisors.com/pdf/roth_conversion.pdf","text/html; charset=utf-8","404","Not Found","2","1"
"https://connect.secure.wellsfargo.com/auth/login/present?origin=cob&loginMode=jukePassword&serviceType=viewTaxDocuments&LOB=CONS","text/html; charset=UTF-8","200","OK","2","8"
"https://sites.wf.com/tax-planning-guide-2023/?cid=WFA2300033086","text/html","200","OK","2","2"
"https://www.wellsfargoadvisors.com/pdf/2023-tax-planning-tables.pdf","text/html; charset=utf-8","404","Not Found","2","1"
"https://www.wellsfargoadvisors.com/planning/goals/tax-center/mailing-dates.htm","text/html; charset=utf-8","200","OK","2","1"
"https://www.irs.gov/forms-instructions?con=https://www.irs.gov/forms-instructions","text/html; charset=UTF-8","200","OK","2","1"
"https://taxadmin.org/state-tax-forms/","text/html; charset=UTF-8","200","OK","2","1"
"https://www.insuranceclaimcheck.com/WellsFargo","text/html; charset=utf-8","200","OK","2","2"
"https://www.insuranceclaimcheck.com/WFHE","text/html; charset=utf-8","200","OK","2","2"
"https://connect.secure.wellsfargo.com/auth/login/present?serviceType=expressSend&loginMode=jukePassword&LOB=CONS","text/html; charset=UTF-8","200","OK","2","20"
"https://play.google.com/store/apps/details?id=com.wf.wellsfargomobile&referrer=utm_source%3Dwellsfargo%26utm_campaign%3DdigitalPromo-premier","text/html; charset=utf-8","200","OK","2","2"
"https://stories.wf.com/betting-on-burgers-how-a-mother-and-her-daughters-built-a-mcdonalds-franchise-empire","text/html; charset=UTF-8","200","OK","2","2"
"https://stories.wf.com/learn-how-chef-merito-cooked-up-multimillion-dollar-success/","text/html; charset=UTF-8","200","OK","2","2"
"https://connect.secure.wellsfargo.com/auth/login/present?origin=cob&loginMode=jukePassword&serviceType=FCS","text/html; charset=UTF-8","200","OK","2","8"
"https://www.wellsfargojobs.com/en/diversity/disability-inclusion/","text/html; charset=utf-8","200","OK","2","4"
"https://www.wellsfargojobs.com/en/eeo-and-affirmative-action","text/html; charset=utf-8","200","OK","2","2"
"https://www.wellsfargojobs.com/en/diversity","text/html; charset=utf-8","200","OK","2","2"
"https://www.wellsfargoadvisors.com/services/compare.htm","text/html; charset=utf-8","200","OK","2","10"
"https://www.wellsfargohistory.com/tag/diversity-equity-and-inclusion/","text/html","301","Moved Permanently","2","4"
"https://www.wellsfargoadvisors.com/services/online.htm","text/html; charset=utf-8","200","OK","2","5"
"https://www.wellsfargoadvisors.com/intuitive-investor/sign-on.htm","text/html; charset=utf-8","200","OK","2","1"
"https://www.wellsfargoadvisors.com/research-analysis.htm","text/html; charset=utf-8","200","OK","2","63"
"https://lifescapes.wellsfargoadvisors.com/protect-your-assets/?cid=NL2400032813","text/html; charset=UTF-8","200","OK","2","1"
"https://www.wellsfargoadvisors.com/services.htm?cid=WF2200032869","text/html; charset=utf-8","200","OK","2","1"
"https://lifescapes.wellsfargoadvisors.com/","text/html; charset=UTF-8","200","OK","2","1"
"https://www.wellsfargoadvisors.com/services/financial-advisor2.htm","text/html; charset=utf-8","200","OK","2","1"
"https://www.wellsfargoadvisors.com/research-analysis/strategy/weekly.htm?cid=WFA2300032987","text/html; charset=utf-8","200","OK","2","1"
"https://www.wellsfargoadvisors.com/why-wells-fargo/products-services/brokered-liquid-deposit.htm?cid=WF2300033199","text/html; charset=utf-8","200","OK","2","1"
"https://www.wellsfargoadvisors.com/services/compare.htm?cid=WF2200032867","text/html; charset=utf-8","200","OK","2","1"
"https://www.wellsfargoadvisors.com/services/compare.htm?cid=WF2200032866","text/html; charset=utf-8","200","OK","2","1"
"https://www.wellsfargoadvisors.com/services/financial-advisor.htm?cid=2200032938","text/html; charset=utf-8","200","OK","2","1"
"https://play.google.com/store/apps/details?id=com.wf.wellsfargomobile&referrer=utm_source%3Dwellsfargo%26utm_campaign%3DdigitalPromo-wim","text/html; charset=utf-8","200","OK","2","1"
"https://www.wellsfargoadvisors.com/research-analysis/commentary.htm","text/html; charset=utf-8","200","OK","2","1"
"https://www.wellsfargoadvisors.com/planning/goals/retirement-plan.htm?cid=WF2200032868","text/html; charset=utf-8","200","OK","2","1"
"https://lifescapes.wellsfargoadvisors.com/podcast-seasons/","text/html; charset=UTF-8","200","OK","2","1"
"https://www.wellsfargoadvisors.com/services/online.htm?cid=WF2200032861","text/html; charset=utf-8","200","OK","2","1"
"https://www.wellsfargoadvisors.com/services.htm?cid=WF2200032975","text/html; charset=utf-8","200","OK","2","1"
"https://www.wellsfargoadvisors.com/services/intuitive-investor.htm?cid=WF2200032863","text/html; charset=utf-8","200","OK","2","1"
"https://www.wellsfargoadvisors.com/services/intuitive-investor.htm?cid=WF2200032862","text/html; charset=utf-8","200","OK","2","1"
"https://connect.secure.wellsfargo.com/auth/login/present?origin=tpb","text/html; charset=UTF-8","200","OK","2","59"
"https://www.wellsfargoadvisors.com/services/financial-advisor.htm?cid=WF2200032864","text/html; charset=utf-8","200","OK","2","1"
"https://www.wellsfargoadvisors.com/services/online.htm?cid=WF2200032860","text/html; charset=utf-8","200","OK","2","1"
"https://www.wellsfargoadvisors.com/planning/life-events/elder-protection.htm?cid=WF2400032859","text/html; charset=utf-8","200","OK","2","1"
"https://conversations.wf.com/","text/html; charset=UTF-8","200","OK","2","61"
"https://connect.secure.wellsfargo.com/auth/login/present?origin=cob&langPref=SPN","text/html; charset=UTF-8","200","OK","2","60"
"https://www.sipc.org/espanol","text/html","200","OK","2","28"
"https://creditcards.wellsfargo.com/es/?sub_channel=WEB&vendor_code=IA&lang=es&product_code=CC&placement_id=Small_Primary&offerid=C_ccd_findcreditcardrspv_smlprimary&slotid=WF_CON_HP_SMLPRIMARY&linkloc=HP&OfferType=TK1","text/html; charset=utf-8","200","OK","2","1"
"https://confirmcard.wellsfargo.com/?language=es","text/html,charset=utf-8","200","OK","2","1"
"https://creditcards.wellsfargo.com/es","text/html; charset=UTF-8","301","Moved Permanently","2","15"
"https://oam.wellsfargo.com/oamo/identity/help/passwordhelp?langPref=SPN","text/html; charset=UTF-8","200","OK","2","3"
"https://www.wellsfargoadvisors.com/services/financial-advisor.htm","text/html; charset=utf-8","200","OK","2","3"
"https://www.wellsfargoadvisors.com/","text/html; charset=utf-8","200","OK","2","12"
"https://www.adobe.com/products/flashplayer/end-of-life.html","text/html; charset=utf-8","301","Moved Permanently","2","2"
"https://sponsorships.wf.com/","text/html","200","OK","2","4"
"https://icomplete.wellsfargo.com/oas/status/personal-loans-rate-checker/getting-started/?utm_medium=productpage&utm_source=homeimprovement-banner","text/html;charset=UTF-8","200","OK","2","1"
"https://sites.wf.com/accessgrant/","text/html","200","OK","2","4"
"https://wellsfargo.comehome.com/homeowner?utm_source=browser&utm_medium=mortgage&utm_campaign=mtg-home-claim","text/html; charset=utf-8","200","OK","2","1"
"https://web.secure.wellsfargo.com/mortgage/connect/contact-us/?src=mtg_home&refdm=DMIWE7AWIH&","text/html;charset=UTF-8","200","OK","2","1"
"https://wellsfargo.comehome.com/?utm_source=browser&utm_medium=mortgage&utm_campaign=mtg-home-shop","text/html; charset=utf-8","200","OK","2","1"
"https://icomplete.wellsfargo.com/oas/status/personal-loans-rate-checker/getting-started/?utm_medium=productpage&utm_source=homeimprovement-cta","text/html;charset=UTF-8","200","OK","2","1"
"https://www.consumerfinance.gov/complaint","text/html; charset=utf-8","301","Moved Permanently","2","2"
"https://connect.secure.wellsfargo.com/auth/login/present?origin=cob&loginMode=jukePassword&serviceType=setUpAndModifyAlerts&LOB=CONS?dm=DMIWESERRA","text/html; charset=UTF-8","200","OK","2","5"
"https://www.nyc.gov/dca","text/html","301","Moved Permanently","2","2"
"https://icomplete.wellsfargo.com/oas/status/enter?loanSourceType=servicing","text/html;charset=UTF-8","200","OK","2","4"
"https://www.hud.gov/","text/html; charset=utf-8","200","OK","2","2"
"http://www.carfax.com/","text/html","301","Moved Permanently","2","1"
"https://wellsfargo.comehome.com/homeowner/?utm_source=browser&amp;utm_medium=mortgage&amp;utm_campaign=manage-account","text/html; charset=utf-8","200","OK","2","1"
"https://connect.secure.wellsfargo.com/auth/login/present?origin=cob&langPref=ENG","text/html; charset=UTF-8","200","OK","2","4"
"https://connect.secure.wellsfargo.com/auth/login/ulink?serviceType=debitCardOnOff","text/html; charset=UTF-8","200","OK","2","13"
